subject,regression_coef,value
187,X1_sum,1.523317262910455
187,X2_sum,0.236707878488558
187,X3_sum,0.1336525796764465
188,X1_sum,0.183928725525252
188,X2_sum,0.06212468453345503
188,X3_sum,-0.009077934392470285
189,X1_sum,0.695389220711486
189,X2_sum,0.248256237771098
189,X3_sum,0.0894267937402589
190,X1_sum,0.9720309462778365
190,X2_sum,0.176448352907248
190,X3_sum,0.05881810658123095
191,X1_sum,0.35598394469704553
191,X2_sum,0.1795013623033475
191,X3_sum,0.210331267975102
192,X1_sum,0.9018831241718526
192,X2_sum,0.297898079170155
192,X3_sum,0.187347241357844
193,X1_sum,0.7126447366647355
193,X2_sum,0.12359400005169276
193,X3_sum,-0.006424023133703435
194,X1_sum,0.5404265433111295
194,X2_sum,0.34165977762529653
194,X3_sum,0.3123609992431855
195,X1_sum,1.6345825354379249
195,X2_sum,0.4747830142425705
195,X3_sum,0.21146780916492725
196,X1_sum,2.019658504466425
196,X2_sum,0.15270735154284842
196,X3_sum,0.0770061747173249
197,X1_sum,0.726955727279439
197,X2_sum,0.182596826134226
197,X3_sum,0.105100010389337
198,X1_sum,0.37739701963764705
198,X2_sum,0.149896888178694
198,X3_sum,0.10397754868026896
199,X1_sum,0.111358775188564
199,X2_sum,-0.129084768659237
199,X3_sum,-0.0538872002701788
200,X1_sum,0.2319828369608255
200,X2_sum,0.217683751003923
200,X3_sum,0.20945392032239
201,X1_sum,1.613342201208265
201,X2_sum,0.5429906605154865
201,X3_sum,0.09429161583573775
202,X1_sum,0.41561786233313547
202,X2_sum,0.2263069760259168
202,X3_sum,0.0691722983657302
203,X1_sum,0.18891716804509082
203,X2_sum,0.1129208018931562
203,X3_sum,0.0603649304796301
204,X1_sum,-0.045942310266138646
204,X2_sum,-0.0849552150715741
204,X3_sum,-0.02611371502529359
205,X1_sum,0.7768040108882355
205,X2_sum,0.16372010240351048
205,X3_sum,0.08991170065335649
206,X1_sum,0.25805131863431896
206,X2_sum,0.08857824375392714
206,X3_sum,0.1235870760851033
207,X1_sum,1.491652637872345
207,X2_sum,0.626089551816307
207,X3_sum,0.219096378509123
208,X1_sum,0.732120898679603
208,X2_sum,0.34198950041947
208,X3_sum,0.0763623004297681
209,X1_sum,0.7024406603171625
209,X2_sum,0.163515169350851
209,X3_sum,0.08518627502129356
210,X1_sum,0.873378167952768
210,X2_sum,0.36024405759836103
210,X3_sum,0.0712691107065059
211,X1_sum,0.620094812305681
211,X2_sum,0.2125331242790685
211,X3_sum,0.05042481613158545
212,X1_sum,-0.0117474451591288
212,X2_sum,0.0578234228014152
212,X3_sum,-0.0173317967905206
213,X1_sum,0.319218036313774
213,X2_sum,0.19341010450064686
213,X3_sum,0.39318078580652405
214,X1_sum,1.8375291439803099
214,X2_sum,0.571842697337431
214,X3_sum,0.2633232004601755
215,X1_sum,0.373351370664092
215,X2_sum,0.310365255947891
215,X3_sum,0.367005731840267
216,X1_sum,2.049242983361115
216,X2_sum,0.49196278549057404
216,X3_sum,0.07789360570711701
217,X1_sum,0.956880623577694
217,X2_sum,0.327292787432178
217,X3_sum,0.2033023570324443
218,X1_sum,0.866619326929345
218,X2_sum,0.3596208465827159
218,X3_sum,0.297306103467903
219,X1_sum,0.851103554108037
219,X2_sum,0.1382374244812142
219,X3_sum,0.11997807434933601
220,X1_sum,0.123287520191412
220,X2_sum,0.0472354993963252
220,X3_sum,0.00104471605224031
221,X1_sum,1.24886808863429
221,X2_sum,0.022180280607789656
221,X3_sum,0.24052620317433152
222,X1_sum,0.7983283759801855
222,X2_sum,0.18431244704049515
222,X3_sum,0.025359025704523353
223,X1_sum,0.241755796552627
223,X2_sum,0.1653052799964915
223,X3_sum,0.034439097366434
224,X1_sum,0.3002762286958685
224,X2_sum,0.1105085299695723
224,X3_sum,0.0383016025860076
225,X1_sum,0.6902618427884976
225,X2_sum,0.309927974941402
225,X3_sum,0.1864778207637495
226,X1_sum,1.212522434758565
226,X2_sum,0.2589685224024898
226,X3_sum,-0.025219115717692548
227,X1_sum,0.539752105125736
227,X2_sum,0.36237652754599653
227,X3_sum,0.1591237843987015
228,X1_sum,0.7695339529910019
228,X2_sum,0.6825108357916025
228,X3_sum,0.4349639450217715
229,X1_sum,0.45426161735224
229,X2_sum,0.159715105096235
229,X3_sum,0.2603766019465295
230,X1_sum,0.18243730897970428
230,X2_sum,0.1377094195770715
230,X3_sum,0.08124565917688414
231,X1_sum,0.5964871146172122
231,X2_sum,-0.011892000293661997
231,X3_sum,0.148283687862292
232,X1_sum,0.17651414518421965
232,X2_sum,0.10145649442112585
232,X3_sum,0.04729087429119415
233,X1_sum,0.4625159368342465
233,X2_sum,0.248171303485834
233,X3_sum,0.0508919539918225
234,X1_sum,1.6489627889308451
234,X2_sum,0.4074973183597165
234,X3_sum,0.07157474186639509
235,X1_sum,0.5572469248919465
235,X2_sum,0.25856558393401047
235,X3_sum,-0.06641510282609815
236,X1_sum,0.2482047858964235
236,X2_sum,0.2059142294547725
236,X3_sum,-0.07498569769003394
237,X1_sum,0.0246289707570834
237,X2_sum,0.0300296256396448
237,X3_sum,0.0280593079790781
238,X1_sum,0.214434515362427
238,X2_sum,0.05157283547443102
238,X3_sum,0.0673106955046246
239,X1_sum,1.0322963158893885
239,X2_sum,0.36830158365814
239,X3_sum,0.1631745114056675
240,X1_sum,0.2752379534561455
240,X2_sum,0.13581529998955388
240,X3_sum,0.037522422584501836
241,X1_sum,0.07504364532758989
241,X2_sum,0.06661398701725865
241,X3_sum,0.09791960268177216
242,X1_sum,0.6952270625500535
242,X2_sum,0.33577660983449353
242,X3_sum,0.12499835285796504
243,X1_sum,0.1854034806364675
243,X2_sum,0.1468879738515895
243,X3_sum,0.10095678758961725
244,X1_sum,0.594719928790855
244,X2_sum,0.21883770915860368
244,X3_sum,0.10103609298645724
245,X1_sum,NA
245,X2_sum,NA
245,X3_sum,NA
246,X1_sum,0.0213870105362473
246,X2_sum,-0.0155684856109454
246,X3_sum,0.0213870105362485
247,X1_sum,0.3257259494874245
247,X2_sum,0.301295977311531
247,X3_sum,0.2549247750300485
248,X1_sum,0.8575925037553485
248,X2_sum,-0.0872432894753684
248,X3_sum,0.0437786539248464
249,X1_sum,0.038827824709673955
249,X2_sum,0.03695582717372205
249,X3_sum,0.01080122095263162
250,X1_sum,0.159467114252489
250,X2_sum,-0.029841770505493748
250,X3_sum,-0.015564336410579499
251,X1_sum,1.092255206481995
251,X2_sum,0.21969013337424237
251,X3_sum,0.34743058586490105
252,X1_sum,1.156610800587234
252,X2_sum,0.6838273685172105
252,X3_sum,0.323706981659026
253,X1_sum,0.34561853719234603
253,X2_sum,0.100950610558461
253,X3_sum,-0.021225505239308554
254,X1_sum,0.3067402019715655
254,X2_sum,0.23788055430854999
254,X3_sum,0.1213035159485345
255,X1_sum,0.381128191627421
255,X2_sum,0.225327475588543
255,X3_sum,0.0975546026538174
256,X1_sum,0.08163976414847354
256,X2_sum,0.130789402204602
256,X3_sum,0.05621625278719507
257,X1_sum,0.2606652629160621
257,X2_sum,0.14364585966853233
257,X3_sum,0.05012414996719996
258,X1_sum,0.30762402682502
258,X2_sum,0.0384566437207145
258,X3_sum,0.0651424331219597
259,X1_sum,0.895711806435032
259,X2_sum,0.4716092252234325
259,X3_sum,0.6701873682028261
260,X1_sum,1.065419568385525
260,X2_sum,0.3076466413063265
260,X3_sum,0.191996986035583
261,X1_sum,0.725881401660661
261,X2_sum,0.09626821515846151
261,X3_sum,0.295823541557503
262,X1_sum,0.2807097577522325
262,X2_sum,0.2758149830751725
262,X3_sum,0.09531786622775709
263,X1_sum,0.24006558179961565
263,X2_sum,0.20966340093863745
263,X3_sum,0.11600477502598824
264,X1_sum,1.142594766357837
264,X2_sum,0.055595400424825595
264,X3_sum,-0.013716003526869434
265,X1_sum,0.698833313575864
265,X2_sum,0.2202920133540262
265,X3_sum,0.15894409748646848
266,X1_sum,0.0012744756275282002
266,X2_sum,0.0277990028198788
266,X3_sum,0.013806789791114231
267,X1_sum,-0.11687744353333421
267,X2_sum,-0.14146229867649535
267,X3_sum,-0.09752039570590346
268,X1_sum,0.1102165985641765
268,X2_sum,0.1888881940916265
268,X3_sum,0.06689053644721521
269,X1_sum,0.579287038346261
269,X2_sum,0.238207932471652
269,X3_sum,0.0879685761733806
270,X1_sum,1.412438020043105
270,X2_sum,0.5028476541984934
270,X3_sum,0.2029644225720775
271,X1_sum,-0.011992672517881997
271,X2_sum,0.15851435932525015
271,X3_sum,0.1234437709091442
272,X1_sum,0.8277316192919004
272,X2_sum,0.2181547638812915
272,X3_sum,0.2576247650568765
273,X1_sum,0.621105820582623
273,X2_sum,0.2743102956520165
273,X3_sum,-0.0833694652249395
274,X1_sum,0.435869119171303
274,X2_sum,0.023871500010568508
274,X3_sum,0.2597696911976385
275,X1_sum,0.285274626668713
275,X2_sum,0.19323763102995148
275,X3_sum,0.08934021711093354
276,X1_sum,0.6796625214779125
276,X2_sum,0.791902318427526
